Token	Uid	Link
"communitypapers"	50003448	"https://twitter.com/communitypapers"
"SullCoDemocrat"	407787297	"https://twitter.com/SullCoDemocrat"
"gwhatchet"	18263820	"https://twitter.com/gwhatchet"
"TranscriptMOT"	17366527	"https://twitter.com/TranscriptMOT"
"Nevada_Magazine"	66512350	"https://twitter.com/Nevada_Magazine"
"EastAuroraBee"	3187455971	"https://twitter.com/EastAuroraBee"
"jaxdotcom"	15572679	"https://twitter.com/jaxdotcom"
"jcbanner"	25350267	"https://twitter.com/jcbanner"
"ThePCNR"	141198415	"https://twitter.com/ThePCNR"
"cnbulletin"	93963954	"https://twitter.com/cnbulletin"
"eastauroranews"	28867307	"https://twitter.com/eastauroranews"
"MVTelegraph"	292510775	"https://twitter.com/MVTelegraph"
"ApalachTimes"	243378679	"https://twitter.com/ApalachTimes"
"taosnews"	29815112	"https://twitter.com/taosnews"
"cibolabeacon"	17763893	"https://twitter.com/cibolabeacon"
"ThePostandMail"	1058562577	"https://twitter.com/ThePostandMail"
"DECoastPress"	184975309	"https://twitter.com/DECoastPress"
"BfloBizFirst"	25549003	"https://twitter.com/BfloBizFirst"
"ChathamCourier1"	474297689	"https://twitter.com/ChathamCourier1"
"demingheadlight"	194666789	"https://twitter.com/demingheadlight"
"townhallcom"	28614262	"https://twitter.com/townhallcom"
"artesianews"	33512387	"https://twitter.com/artesianews"
"theledger"	16233017	"https://twitter.com/theledger"
"Batavia_Daily"	322838550	"https://twitter.com/Batavia_Daily"
"UDelaware"	29447487	"https://twitter.com/UDelaware"
"beacononline"	35795271	"https://twitter.com/beacononline"
"UHartInformer"	22283862	"https://twitter.com/UHartInformer"
"SantaFeReporter"	20463615	"https://twitter.com/SantaFeReporter"
"corydondemocrat"	21317486	"https://twitter.com/corydondemocrat"
"Sussex_Countian"	47234908	"https://twitter.com/Sussex_Countian"
"courierpress"	8685652	"https://twitter.com/courierpress"
"SCSunNews"	154037834	"https://twitter.com/SCSunNews"
"CapeGazette"	50426819	"https://twitter.com/CapeGazette"
"TheCatsPause247"	28992215	"https://twitter.com/TheCatsPause247"
"BabsonFreePress"	90304839	"https://twitter.com/BabsonFreePress"
"artvoice"	14334727	"https://twitter.com/artvoice"
"theheraldtimes"	21316821	"https://twitter.com/theheraldtimes"
"dbnewsjournal"	11054902	"https://twitter.com/dbnewsjournal"
"CatskillDM"	1048609021	"https://twitter.com/CatskillDM"
"themidwesteagle"	3127972377	"https://twitter.com/themidwesteagle"
"nwkpost"	33086126	"https://twitter.com/nwkpost"
"News_Lawndale"	1183661370	"https://twitter.com/News_Lawndale"
"nwfdailynews"	8795782	"https://twitter.com/nwfdailynews"
"gulfbreezenews"	222132843	"https://twitter.com/gulfbreezenews"
"EveningTimesCC"	468893003	"https://twitter.com/EveningTimesCC"
"mcrecordonline"	19714997	"https://twitter.com/mcrecordonline"
"reviewjournal"	15358759	"https://twitter.com/reviewjournal"
"CI_Fishers"	461742914	"https://twitter.com/CI_Fishers"
"abqthemag"	36968949	"https://twitter.com/abqthemag"
"therepublicnews"	40665170	"https://twitter.com/therepublicnews"
"lccentral"	409590102	"https://twitter.com/lccentral"
"CrucesSunNews"	18023647	"https://twitter.com/CrucesSunNews"
"CCurrentArgus"	187327580	"https://twitter.com/CCurrentArgus"
"metroweekly"	7782542	"https://twitter.com/metroweekly"
"washexaminer"	27703934	"https://twitter.com/washexaminer"
"DelrayPineapple"	405040895	"https://twitter.com/DelrayPineapple"
"wcp"	14437161	"https://twitter.com/wcp"
"bradentonherald"	19344401	"https://twitter.com/bradentonherald"
"TheAcornNews"	784962926306144258	"https://twitter.com/TheAcornNews"
"GtownVoice"	19624983	"https://twitter.com/GtownVoice"
"thehoya"	63314984	"https://twitter.com/thehoya"
"thehill"	1917731	"https://twitter.com/thehill"
"ElyTimes"	2242838708	"https://twitter.com/ElyTimes"
"delawareonline"	14307764	"https://twitter.com/delawareonline"
"highlandcurrent"	169922143	"https://twitter.com/highlandcurrent"
"CitrusChronicle"	35016478	"https://twitter.com/CitrusChronicle"
"busconews"	78089653	"https://twitter.com/busconews"
"kpcnews"	25127854	"https://twitter.com/kpcnews"
"pvtimes"	216871585	"https://twitter.com/pvtimes"
"RDRNews"	517686420	"https://twitter.com/RDRNews"
"island_paper"	3995172382	"https://twitter.com/island_paper"
"rgj"	9690012	"https://twitter.com/rgj"
"ambazaarmag"	1020260742	"https://twitter.com/ambazaarmag"
"pressconnects"	13436572	"https://twitter.com/pressconnects"
"ElkoDaily"	47473766	"https://twitter.com/ElkoDaily"
"News4Levy"	41825409	"https://twitter.com/News4Levy"
"udreview"	42771391	"https://twitter.com/udreview"
"nevadaappeal"	11058482	"https://twitter.com/nevadaappeal"
"KeyWestCitizen"	43178691	"https://twitter.com/KeyWestCitizen"
"TheEagleOnline"	14467460	"https://twitter.com/TheEagleOnline"
"ABQBizFirst"	26061792	"https://twitter.com/ABQBizFirst"
"JaxDailyRecord"	32533893	"https://twitter.com/JaxDailyRecord"
"thenewmexican"	15907432	"https://twitter.com/thenewmexican"
"MilfordBeaconDE"	197543708	"https://twitter.com/MilfordBeaconDE"
"frontdoorsmedia"	173880129	"https://twitter.com/frontdoorsmedia"
"GCC_ElVaq"	277105015	"https://twitter.com/GCC_ElVaq"
"TheStateNews"	234904800	"https://twitter.com/TheStateNews"
"Parkrecord"	34956567	"https://twitter.com/Parkrecord"
"SequimGazette"	33678751	"https://twitter.com/SequimGazette"
"TheTempleNews"	15907207	"https://twitter.com/TheTempleNews"
"LHUEagleEye"	116275809	"https://twitter.com/LHUEagleEye"
"MoorefieldEx"	78384267	"https://twitter.com/MoorefieldEx"
"timesrecordnews"	1205297323	"https://twitter.com/timesrecordnews"
"RCJournal"	19209569	"https://twitter.com/RCJournal"
"AJWasahi"	288659231	"https://twitter.com/AJWasahi"
"EasternerOnline"	94004105	"https://twitter.com/EasternerOnline"
"NKHerald"	26299437	"https://twitter.com/NKHerald"
"TullahomaNews"	20592194	"https://twitter.com/TullahomaNews"
"ColumbusPost"	146512477	"https://twitter.com/ColumbusPost"
"AltoonaMirrorPA"	58497343	"https://twitter.com/AltoonaMirrorPA"
"TheFrontOnline"	25119273	"https://twitter.com/TheFrontOnline"
"DentonRC"	20178548	"https://twitter.com/DentonRC"
"AberdeenNews"	12921612	"https://twitter.com/AberdeenNews"
"ChippewaHerald"	21311422	"https://twitter.com/ChippewaHerald"
"ThePoliceNews"	120504806	"https://twitter.com/ThePoliceNews"
"PostCrescent"	16796483	"https://twitter.com/PostCrescent"
"TheSPEagle"	50138727	"https://twitter.com/TheSPEagle"
"BowieNews"	27067098	"https://twitter.com/BowieNews"
"TacomaWeekly"	52887365	"https://twitter.com/TacomaWeekly"
"Wenatcheeworld"	15484056	"https://twitter.com/Wenatcheeworld"
"MtVernonGazette"	303855296	"https://twitter.com/MtVernonGazette"
"BhamHerald"	19612617	"https://twitter.com/BhamHerald"
"RentonReporter"	53173353	"https://twitter.com/RentonReporter"
"LeaderTelegram"	22034448	"https://twitter.com/LeaderTelegram"
"DCAdvocateNews"	331370862	"https://twitter.com/DCAdvocateNews"
"haaretzcom"	24506246	"https://twitter.com/haaretzcom"
"journalsentinel"	16544024	"https://twitter.com/journalsentinel"
"HCNOnline"	36783369	"https://twitter.com/HCNOnline"
"GoErie"	14247195	"https://twitter.com/GoErie"
"GothamGazette"	11988052	"https://twitter.com/GothamGazette"
"TCUMagazine"	17026617	"https://twitter.com/TCUMagazine"
"Daily_Press"	14527393	"https://twitter.com/Daily_Press"
"WapakDaily"	2382160040	"https://twitter.com/WapakDaily"
"TheSunOnTheWeb"	81589314	"https://twitter.com/TheSunOnTheWeb"
"KeyPenNews"	91421011	"https://twitter.com/KeyPenNews"
"UTAShorthorn"	22577512	"https://twitter.com/UTAShorthorn"
"Hurriyet"	65642163	"https://twitter.com/Hurriyet"
"ArlConnection"	303857589	"https://twitter.com/ArlConnection"
"OswegoCoToday"	29442775	"https://twitter.com/OswegoCoToday"
"DailyAstorian"	20574361	"https://twitter.com/DailyAstorian"
"CityWeekly"	19512380	"https://twitter.com/CityWeekly"
"MuskogeePhoenix"	21348416	"https://twitter.com/MuskogeePhoenix"
"RTDNEWS"	23764675	"https://twitter.com/RTDNEWS"
"LyndenTribune"	128936003	"https://twitter.com/LyndenTribune"
"ProgressIndex"	54941379	"https://twitter.com/ProgressIndex"
"HealthJournals"	69956281	"https://twitter.com/HealthJournals"
"UWTLedger"	106642224	"https://twitter.com/UWTLedger"
"The_Advocate"	18776869	"https://twitter.com/The_Advocate"
"Loqwitter"	50160963	"https://twitter.com/Loqwitter"
"RutlandHerald"	10508912	"https://twitter.com/RutlandHerald"
"ChasCityPaper"	24802436	"https://twitter.com/ChasCityPaper"
"WmsptSunGazette"	23499427	"https://twitter.com/WmsptSunGazette"
"CantonRepdotcom"	24878216	"https://twitter.com/CantonRepdotcom"
"Citizen_Online"	314747252	"https://twitter.com/Citizen_Online"
"TexasTribune"	44513878	"https://twitter.com/TexasTribune"
"lohud"	18198403	"https://twitter.com/lohud"
"USMFreePress"	23494584	"https://twitter.com/USMFreePress"
"NewRichmondNews"	19735075	"https://twitter.com/NewRichmondNews"
"Daily_Trib"	156736806	"https://twitter.com/Daily_Trib"
"TribLIVE"	20269833	"https://twitter.com/TribLIVE"
"MaceandCrown"	18997745	"https://twitter.com/MaceandCrown"
"OTDowntown"	356941254	"https://twitter.com/OTDowntown"
"STcom"	37874853	"https://twitter.com/STcom"
"CitizensVoice"	46161885	"https://twitter.com/CitizensVoice"
"NReflector"	19923351	"https://twitter.com/NReflector"
"WKTimes"	18953338	"https://twitter.com/WKTimes"
"MedinaGazette"	43405364	"https://twitter.com/MedinaGazette"
"SunCmtyNews"	3043601188	"https://twitter.com/SunCmtyNews"
"RecordPub"	17869846	"https://twitter.com/RecordPub"
"Kzoo_Gazette"	13482642	"https://twitter.com/Kzoo_Gazette"
"SCVSignal"	16882281	"https://twitter.com/SCVSignal"
"DunwoodyCrier"	244594745	"https://twitter.com/DunwoodyCrier"
"publico_es"	17676713	"https://twitter.com/publico_es"
"el_pais"	7996082	"https://twitter.com/el_pais"
"OnlineDanas"	51781039	"https://twitter.com/OnlineDanas"
"PolitikaJavlja"	348332871	"https://twitter.com/PolitikaJavlja"
"EnglishChosun"	47575230	"https://twitter.com/EnglishChosun"
"letemps"	2711336076	"https://twitter.com/letemps"
"dntwit"	395388847	"https://twitter.com/dntwit"
"dagensnyheter"	592490041	"https://twitter.com/dagensnyheter"
"Telegraph"	16343974	"https://twitter.com/Telegraph"
"thetimes"	6107422	"https://twitter.com/thetimes"
"The_News_Record"	28148994	"https://twitter.com/The_News_Record"
"2LaneTweet"	16309943	"https://twitter.com/2LaneTweet"
"theplanetjh"	17381131	"https://twitter.com/theplanetjh"
"spcitytimes"	564695894	"https://twitter.com/spcitytimes"
"JamaicaGleaner"	40954616	"https://twitter.com/JamaicaGleaner"
"TheJournalWV"	58524142	"https://twitter.com/TheJournalWV"
"LaCrosseTribune"	20796192	"https://twitter.com/LaCrosseTribune"
"CSTribune"	18228308	"https://twitter.com/CSTribune"
"wvstatejournal"	19773907	"https://twitter.com/wvstatejournal"
"onwnews"	15385717	"https://twitter.com/onwnews"
"theuwmpost"	102748292	"https://twitter.com/theuwmpost"
"RLnewspaper"	1301273910	"https://twitter.com/RLnewspaper"
"TheDailyRanger"	525785643	"https://twitter.com/TheDailyRanger"
"SZ"	114508061	"https://twitter.com/SZ"
"HampshireReview"	47228998	"https://twitter.com/HampshireReview"
"PCGazette"	2535779797	"https://twitter.com/PCGazette"
"WGFD"	1025185082	"https://twitter.com/WGFD"
"wausauherald"	17443274	"https://twitter.com/wausauherald"
"eldiario_net"	169196719	"https://twitter.com/eldiario_net"
"GrantCoPress"	1339212409	"https://twitter.com/GrantCoPress"
"SUPicket"	634053957	"https://twitter.com/SUPicket"
"Times_Press"	2957248827	"https://twitter.com/Times_Press"
"thedigitalnp"	111420986	"https://twitter.com/thedigitalnp"
"kompascom"	23343960	"https://twitter.com/kompascom"
"IrishTimes"	15084853	"https://twitter.com/IrishTimes"
"smh"	16675569	"https://twitter.com/smh"
"heralddispatch"	14838763	"https://twitter.com/heralddispatch"
"hudsonwi"	15427985	"https://twitter.com/hudsonwi"
"Cap_Hill_Times"	551209208	"https://twitter.com/Cap_Hill_Times"
"gazettextra"	20092721	"https://twitter.com/gazettextra"
"StanCamNEWS"	613807562	"https://twitter.com/StanCamNEWS"
"htrnews"	22736351	"https://twitter.com/htrnews"
"thenewstribune"	8983922	"https://twitter.com/thenewstribune"
"gbpressgazette"	18730191	"https://twitter.com/gbpressgazette"
"ptleader"	20604874	"https://twitter.com/ptleader"
"BellevueNews"	25217965	"https://twitter.com/BellevueNews"
"MethowNews"	201462908	"https://twitter.com/MethowNews"
"theolympian"	12807732	"https://twitter.com/theolympian"
"ballardnewstrib"	31937109	"https://twitter.com/ballardnewstrib"
"sanjuanislander"	39099567	"https://twitter.com/sanjuanislander"
"thedaily"	12762342	"https://twitter.com/thedaily"
"SU_Spectator"	26116513	"https://twitter.com/SU_Spectator"
"NorthWoodlands"	156741150	"https://twitter.com/NorthWoodlands"
"isthmus"	17137987	"https://twitter.com/isthmus"
"SeattleDJC"	86197080	"https://twitter.com/SeattleDJC"
"AshlandDailyPre"	632288741	"https://twitter.com/AshlandDailyPre"
"SENewsteam"	376958549	"https://twitter.com/SENewsteam"
"MadisonParkTime"	1596579416	"https://twitter.com/MadisonParkTime"
"nisqvalleynews"	125405301	"https://twitter.com/nisqvalleynews"
"OmakChronicle"	41396811	"https://twitter.com/OmakChronicle"
"poinews"	39608477	"https://twitter.com/poinews"
"cwprsports"	249042889	"https://twitter.com/cwprsports"
"fwmirror"	55667299	"https://twitter.com/fwmirror"
"chronline"	26283568	"https://twitter.com/chronline"
"edmondsbeacon"	43404286	"https://twitter.com/edmondsbeacon"
"BDNConnection"	545238236	"https://twitter.com/BDNConnection"
"westseattleher"	31941306	"https://twitter.com/westseattleher"
"valleyrecord"	158536972	"https://twitter.com/valleyrecord"
"DailyEvergreen"	64920301	"https://twitter.com/DailyEvergreen"
"issaquahpress"	59896901	"https://twitter.com/issaquahpress"
"globereporter1"	87750224	"https://twitter.com/globereporter1"
"GazetteTribune"	602922910	"https://twitter.com/GazetteTribune"
"Yakima_Herald"	16514376	"https://twitter.com/Yakima_Herald"
"SawyerCoRecord"	633185507	"https://twitter.com/SawyerCoRecord"
"seattlepi"	10648962	"https://twitter.com/seattlepi"
"reporterpatriot"	73459028	"https://twitter.com/reporterpatriot"
"Kenosha_News"	19774465	"https://twitter.com/Kenosha_News"
"danyoura"	7393552	"https://twitter.com/danyoura"
"EllensburgDR"	45609753	"https://twitter.com/EllensburgDR"
"the_daily_news"	20545650	"https://twitter.com/the_daily_news"
"SpokaneJofB"	2873796810	"https://twitter.com/SpokaneJofB"
"mnherald"	28623166	"https://twitter.com/mnherald"
"BDCitizen"	291862073	"https://twitter.com/BDCitizen"
"seattleweekly"	16230239	"https://twitter.com/seattleweekly"
"GdaleSentinel"	124512243	"https://twitter.com/GdaleSentinel"
"The_CBH"	972255798	"https://twitter.com/The_CBH"
"pnwlocalnews"	15937164	"https://twitter.com/pnwlocalnews"
"nwasianweekly"	18062553	"https://twitter.com/nwasianweekly"
"WdvlWeekly"	35768528	"https://twitter.com/WdvlWeekly"
"TheWhitworthian"	16594153	"https://twitter.com/TheWhitworthian"
"News_Republic"	222591341	"https://twitter.com/News_Republic"
"SanJuanJournal"	234088546	"https://twitter.com/SanJuanJournal"
"MKEBizJournal"	20521204	"https://twitter.com/MKEBizJournal"
"fdlreporter"	76453806	"https://twitter.com/fdlreporter"
"goskagit"	16407618	"https://twitter.com/goskagit"
"chinookobserver"	30090092	"https://twitter.com/chinookobserver"
"PSBJ"	23785621	"https://twitter.com/PSBJ"
"MonroeMonitor"	61293243	"https://twitter.com/MonroeMonitor"
"Suntimes"	12811952	"https://twitter.com/Suntimes"
"TheSalinePost"	620541682	"https://twitter.com/TheSalinePost"
"PasoDailyNews"	908645388	"https://twitter.com/PasoDailyNews"
"CivilBeat"	104389564	"https://twitter.com/CivilBeat"
"Latinopress"	69058175	"https://twitter.com/Latinopress"
"DenverWestword"	17451031	"https://twitter.com/DenverWestword"
"ChinoValleyNews"	557350188	"https://twitter.com/ChinoValleyNews"
"Newton_Citizen"	471990351	"https://twitter.com/Newton_Citizen"
"MLive"	12952842	"https://twitter.com/MLive"
"NewsChiefWeb"	29468502	"https://twitter.com/NewsChiefWeb"
"NorridgeHH_News"	760664437	"https://twitter.com/NorridgeHH_News"
"TimesCall"	20104506	"https://twitter.com/TimesCall"
"MadisonCourier"	17998717	"https://twitter.com/MadisonCourier"
"ArkansasBlog"	17131180	"https://twitter.com/ArkansasBlog"
"TB_Times"	14304462	"https://twitter.com/TB_Times"
"DailyComet"	24214113	"https://twitter.com/DailyComet"
"Courier_Tribune"	111679404	"https://twitter.com/Courier_Tribune"
"PrattTribune"	44458614	"https://twitter.com/PrattTribune"
"TheTownTimes"	462332278	"https://twitter.com/TheTownTimes"
"ActonBeacon"	8754862	"https://twitter.com/ActonBeacon"
"AmericanPress"	19084580	"https://twitter.com/AmericanPress"
"YaleHerald"	508249806	"https://twitter.com/YaleHerald"
"KeAlakaiNews"	26403494	"https://twitter.com/KeAlakaiNews"
"Skokie_Review"	762701472	"https://twitter.com/Skokie_Review"
"MiamiHerald"	14085040	"https://twitter.com/MiamiHerald"
"LincolnNM"	56833229	"https://twitter.com/LincolnNM"
"IrishNewsChgo"	551454219	"https://twitter.com/IrishNewsChgo"
"SavMag"	52161492	"https://twitter.com/SavMag"
"PattIrrigator"	26349151	"https://twitter.com/PattIrrigator"
"PaysonRoundup"	66830461	"https://twitter.com/PaysonRoundup"
"PasoPress"	2424223741	"https://twitter.com/PasoPress"
"UCSF_Synapse"	624983768	"https://twitter.com/UCSF_Synapse"
"DarienTimes"	28206743	"https://twitter.com/DarienTimes"
"DiscoverAtlanta"	15230705	"https://twitter.com/DiscoverAtlanta"
"LZ_Courier"	760785061	"https://twitter.com/LZ_Courier"
"LakeCoNews"	20944400	"https://twitter.com/LakeCoNews"
"TDJnews"	14873724	"https://twitter.com/TDJnews"
"ElMundoBoston"	313045596	"https://twitter.com/ElMundoBoston"
"CAFarmBureau"	75375556	"https://twitter.com/CAFarmBureau"
"JGTCOnline"	123673439	"https://twitter.com/JGTCOnline"
"TroyMessenger"	19349897	"https://twitter.com/TroyMessenger"
"DowneyPatriot"	26849724	"https://twitter.com/DowneyPatriot"
"piercecounty"	15428666	"https://twitter.com/piercecounty"
"AntigoDJ"	2996369957	"https://twitter.com/AntigoDJ"
"dailysunnewswa"	3873050712	"https://twitter.com/dailysunnewswa"
"thecolumbian"	15079397	"https://twitter.com/thecolumbian"
"pengateway"	55673506	"https://twitter.com/pengateway"
"mukilteobeacon"	198252388	"https://twitter.com/mukilteobeacon"
"WhidbeyRecord"	30928281	"https://twitter.com/WhidbeyRecord"
"qamagnews"	48864323	"https://twitter.com/qamagnews"
"LLSplash"	318868552	"https://twitter.com/LLSplash"
"DUNews"	27887643	"https://twitter.com/DUNews"
"ubnews"	11965052	"https://twitter.com/ubnews"
"LGOnline"	20977427	"https://twitter.com/LGOnline"
"EagleHerald"	117846041	"https://twitter.com/EagleHerald"
"BIConversation"	817973234	"https://twitter.com/BIConversation"
"seattletimes"	14352556	"https://twitter.com/seattletimes"
"SRValley"	82196959	"https://twitter.com/SRValley"
"GHDailyWorld"	89058215	"https://twitter.com/GHDailyWorld"
"VMIBeachcomber"	177299648	"https://twitter.com/VMIBeachcomber"
"TacomaIndex"	354592803	"https://twitter.com/TacomaIndex"
"PuyallupNews"	50756631	"https://twitter.com/PuyallupNews"
"CWUObserver"	30068171	"https://twitter.com/CWUObserver"
"newsandcitizen"	124558409	"https://twitter.com/newsandcitizen"
"banner_news"	194437453	"https://twitter.com/banner_news"
"TimesArgus"	23093824	"https://twitter.com/TimesArgus"
"newsadvance"	16255892	"https://twitter.com/newsadvance"
"cavalierdaily"	24296023	"https://twitter.com/cavalierdaily"
"SouthHillEnterp"	343456965	"https://twitter.com/SouthHillEnterp"
